freebaseID,name
/m/0cmck54,Natukhai people
/m/04mmhj,British Chinese
/m/067d1h,Yaaku people
/m/09kc7c,Angu people
/m/0dsd73,Alyutors
/m/064089y,Barga Mongols
/m/03cmg09,Sawi people
/m/0crnfg,Jur Modo people
/m/0j7jqnz,Kaikalas
/m/04y6s5g,Kangiryuarmiut
/m/04f21qz,Karaga people
/m/0hgpf4c,Kele people
/m/0jt4m98,Khafaja
/m/0ynzq0m,Kharam
/m/05p4wk7,Khateek
/m/0h94rk3,Khiamniungan people
/m/0j655tq,Khoshey People
/m/09ghj_w,Khyang people
/m/04g2df2,Koreans in Guatemala
/m/04gr53c,Koreans in Uruguay
/m/0b7mb3,Krio Dayak people
/m/05b5ys3,Kucong
/m/064nbly,Kula people
/m/01195jsh,Kurds in Japan
/m/05szj0l,Kurtey people
/m/0gdr94,Kutu people
/m/09gjrh3,Kwasio people
/m/0gxzjp3,Kwisi people
/m/0c02n9r,Lalkhani
/m/09v4074,Langha
/m/0fp4n,Tatars
/m/03csz88,Ugong people
/m/0h3l_zj,Lithuanian Canadians
/m/0ndwxfy,Bulgarian Turks in Turkey
/m/0j7kdvp,Nepalis in Germany
/m/02r11hz,Lebanese immigration to Mexico
/m/0xnw0qt,Polish settlement in the Philippines
/m/0t_f5xr,Chechen American
/m/0w32711,Abaganar
/m/0w30pt9,Basque-Americans in Oregon
/m/0zbvps2,French Polynesian American
/m/0s8yjzq,Cornish Canadians
/m/0wzrl0r,Ho-Chunk Nation of Wisconsin
/m/0vzt_73,Bermudian American
/m/0w1dg4l,Indigenous Mexican American
/m/0vpw072,White Surinamese
/m/0_s2jj4,Luxembourgish Canadian
/m/0yqjl88,Dutch West Indian American
/m/0vxcsys,Surinamese American
/m/0s8vf9y,Slovak Canadians
/m/0vphtx8,Afro-Vincentian
/m/0hznbsz,Hispanos of New Mexico
/m/0gvthfr,Australians in Israel
/m/0dsf5qs,Indians in Russia
/m/0_v31ck,Cuban Canadians
/m/08071tx,Irish people in Jamaica
/m/0_h02wx,Bengali Muslims
/m/0_fn9zs,Chaubunagungamaug Nipmuck
/m/0c3tq7l,Khumra
/m/0bnzjx,Criollo people
/m/0517x0,Scots-Quebecer
/m/04798p0,Scottish Brazilian
/m/0by1y6c,Senegalese American
/m/05zx84w,Sephardic Jews in India
/m/0jzx8g2,Shingle Springs Band of Miwok Indians
/m/09v33rz,Singaporean Australians
/m/027n1m6,Slovak Americans
/m/0nd31g_,Solluba
/m/0g9v0fj,Somali Australian
/m/0lq90h3,Spanish Colombian
/m/0gy06vs,Sri Lankans in Italy
/m/0hn81_l,Subanon people
/m/0269t03,Sunni Bohra
/m/01syhf,Cham Albanians
/m/0pb6ffz,Syro-Lebanese in Egypt
/m/0d1krv,Tagbu people
/m/03cszm8,Tai Daeng people
/m/0dttq3,Tarar
/m/047tsh,Tareen
/m/0828vj,Telugu Brahmins
/m/0d1l2d,Temein people
/m/0479xtk,Thaua people
/m/0d26rb,Tirma people
/m/0gy1c9f,Tjimba people
/m/0by1rj_,Torres-Martinez Desert Cahuilla Indians
/m/0d2sd6,Tumma people
/m/0c3xxlx,Turks
/m/05h3xky,Turks in Hungary
/m/05mxb61,Turks in South Africa
/m/04q9c8t,Turks in Spain
/m/0gts_bq,Ukrainians in Lithuania
/m/03ch56t,Urali Gounder
/m/03cqm3k,Üzemchin Mongols
/m/03h2ppf,Alune
/m/0dxrfd,Yurok people
/m/05g59j,Naimans
/m/046kym,Wyandotte Nation
/m/043lw8v,Aivilingmiut
/m/03d61w,Semigallians
/m/01rldj,Saisiyat
/m/09q943,Dongyi
/m/04cx19x,Koibal people
/m/096y6f,Tibetan Americans
/m/09gl7s6,Timoto–Cuica
/m/0q3_k41,Tongan Australian
/m/047d4pm,Trinidadian and Tobagonian British
/m/0bfygh,Tshi
/m/0d26v2,Tukam people
/m/0jzzvsv,Tuolumne Band of Me-Wuk Indians
/m/080fxmn,Turks in Kuwait
/m/09gn4pn,Turks in Qatar
/m/0gtth9f,Turks in Yemen
/m/0d2sq8,Turum people
/m/0pl1y1p,Ukrainians in Italy
/m/01185dll,Vietnamese people in Hong Kong
/m/0g9txbr,Walung people
/m/0ql120g,Wameru
/m/04f5qqf,Welsh Chilean
/m/0g96wd,White British
/m/0gf3_l,Bembe people
/m/0g5kv2,Rejang people
/m/05mfkn,Bnei Menashe
/m/07md7s,House of Israel
/m/0j247t6,Bunda people
/m/0c11q_,Bedick people
/m/0jnvb,Chepang people
/m/052r3t,Bhutia
/m/0gdw7j,Kaguru people
/m/0774vn,Tz'utujil people
/m/0bdj6j,Bonda people
/m/05c27p,Gê peoples
/m/01t97q,San Diu people
/m/056l0j,Iverni
/m/060gwz,Meshchera
/m/0478xbd,Uspantek people
/m/02q5x8d,Ukrainian Australians
/m/0qfvqc1,Jamaicans in Ethiopia
/m/03whxv6,Non Resident Nepali Association
/m/0j265lc,Japanese expatriates in Jamaica
/m/0brz3y0,Japanese migration to Indonesia
/m/04f31r0,Japanese people in Spain
/m/080b0rw,Japanese settlement in the Federated States of Micronesia
/m/06zk1yp,Jur Beli people
/m/04_018g,Kabo tribe
/m/0gvv1l7,Kalakhel
/m/09rvv2_,Khwarshi people
/m/0cvpx7,Kimr people
/m/0dml8v,Kole people
/m/0gtxgb2,Koreans in Nepal
/m/0p8z_sn,Kurds in Jordan
/m/05ld1y,Kurichiya
/m/07fln0,Kwijau
/m/0dsdr_2,Kyrgyz in Pakistan
/m/0f_cl2,Lache people
/m/0cw_0j,Lahawin people
/m/0hn8hlh,Lao Ti
/m/02vvxb1,Lebanese people in Sierra Leone
/m/0hncz0z,Lohorung people
/m/0nd2shv,Longjia people
/m/0fxzsy,Lyuli
/m/053s7dd,Machlyes
/m/06zrb7w,Lokoya people
/m/01lhj1,Algonquin people
/m/03y0lw8,Filipinos in Germany
/m/026w5s,Illyrians
/m/0b5smw,Eel River Athapaskan peoples
/m/05s5b4,Kurukh people
/m/0tkj6fc,Russians in Tajikistan
/m/011bm6hd,North Koreans in Russia
/m/0h1cb_l,Tremembé people
/m/060xh5,Sutagao people
/m/0gkx_p1,Timuri
/m/02vqbrf,Ukrainian diaspora in the United Kingdom
/m/035kgs,Haiǁom
/m/05c4144,Chhantyal
/m/0by0rmt,Afghans in Iran
/m/0ds57_d,Afghans in Turkey
/m/064k9dq,Afghans in the Netherlands
/m/0gfdb89,African immigration to Norway
/m/02v_2px,Afro-Portuguese
/m/02w7gg,English people
/m/076x38l,Ponca Tribe of Oklahoma
/m/04g2ntn,Portuguese Australians
/m/04lbqm,Portuguese Guyanese
/m/02vkyb6,Portuguese South African
/m/0g53cfy,Portuguese in the Netherlands
/m/0n49jgf,Potapoco
/m/03csdfv,Pray people
/m/025_7b3,Quem people
/m/06bkf,Québécois
/m/03h28cp,Raizal
/m/04066r0,Rau peoples
/m/0d918f,Red Cliff Band of Lake Superior Chippewa
/m/01skbt,Redbone
/m/0118tmfc,Romani people in the Czech Republic
/m/0c53dx,Russian Australians
/m/02x32cf,Ruwallah
/m/0bmbts5,Sac and Fox Tribe of the Mississippi in Iowa
/m/0k8x62l,Sakonnet
/m/049k5m,Salinan
/m/080jwqm,Samantha Kshatriya
/m/0bldn5,Sammamish people
/m/0b4kk6,Santee tribe
/m/02vq913,East Asians in the United Kingdom
/m/0j459vs,Echuya Batwa
/m/077jyc,Egyptian Americans
/m/0wk06_4,Siyi
/m/0dl9xq,Elur Chetty
/m/0465583,English Brazilian
/m/012wh1gs,Welsh New Zealander
/m/06nht9,Finnish Canadians
/m/0g592jd,French people in Japan
/m/0288qqp,Friniates
/m/06mkb6,Gamanraige
/m/0b73ss2,Gauja Estonians
/m/0hr5q5k,Georgians in Lithuania
/m/0gx0lz8,Germans in Pakistan
/m/0r3tgnc,Goalpariya people
/m/067lrj,Greek Canadians
/m/0bbzhdd,Greeks in Norway
/m/0406n4v,Greeks in the Republic of North Macedonia
/m/047cyg8,Grenadians in the United Kingdom
/m/0cnzpf4,Guinean American
/m/0bhb9np,Gujarati Shaikh
/m/0nb1mfp,Hadjemi people
/m/0frcp4,Halenadu Karnataka Brahmin
/m/07qy12,Haliwa-Saponi
/m/03yyx9,Hayu
/m/0108bf_d,Chilean immigration to Mexico
/m/07flvr,Maragang
/m/04jktqm,Marathi Christians
/m/09ccsg,Masbateño people
/m/05pcd9b,Mattawoman
/m/09v3whb,Mauritanians in Senegal
/m/0cr3__,Med people
/m/0bmhpm4,Middle Eastern New Zealanders
/m/0k2886n,Tsogo people
/m/03d10ks,Mofu
/m/0p76kq1,Mono people
/m/06zs8n8,Montenegrin Canadians
/m/047cs4t,Montserratians in the United Kingdom
/m/03d7_sk,Moroccan Canadians
/m/0bwkh6w,Muley Jats
/m/070jjd,Mungo people
/m/04ghdwr,Nanticoke Indian Association
/m/0gjcs2_,Nepalis in Saudi Arabia
/m/0drywzm,Nepalis in Singapore
/m/027kv71,Nukunu people
/m/05b5zm_,Ogbe tribe
/m/03chh83,Orokaiva people
/m/02r6ljy,Osman Mohamoud (clan)
/m/08xbxs,Pakistani Canadians
/m/03npsnl,Pakistanis in Denmark
/m/0g56g9q,Pakistanis in Hong Kong
/m/04q35gz,Pakistanis in Malaysia
/m/0gttnkk,Palestinian Australian
/m/0n47l8q,Palestinians in Jordan
/m/03m9nf2,Palestinians in Iraq
/m/0bmgc9d,Pathans of Gujarat
/m/0b6lcs4,Pinjara
/m/0134j9m9,Hoklo Taiwanese
/m/0c2nds,Ausones
/m/03h54b0,Marka people
/m/0hgq1ls,Russians in Azerbaijan
/m/0117_871,Russians in Georgia
/m/012ds60c,Simeulue people
/m/03wd_st,Somali Canadians
/m/03cbjwy,K'Ho
/m/0z6sz22,Kuy people
/m/0_83t_t,Tindi people
/m/07s3_cq,Titii
/m/02q9s8b,African Australian
/m/0gzvn0,African emigrants to Italy
/m/03k71n,Gangte people
/m/03nrbk,Anlo Ewe people
/m/06j8cl,Agaw people
/m/0446z2,Mescalero
/m/0h65rdq,Azerbaijani Canadians
/m/011bq8xy,Armenians in Singapore
/m/05226kl,Blaan people
/m/09f8p7,Jubur
/m/09v6193,Arab Venezuelan
/m/0h3rrmp,Yakan people
/m/09v6lkf,Volga Cossacks
/m/03d1q1p,Tamil South Africans
/m/0b8y84,Tarok people
/m/0fw6r_,Tawakoni
/m/09k5gdn,Te-Moak Tribe of Western Shoshone Indians of Nevada
/m/0kbj87t,Thadou
/m/02q6qv8,Thai Australian
/m/09rsqy1,Thai Canadians
/m/0d26dw,Tima people
/m/02w_zbw,Trinidadian and Tobagonian American
/m/08xbs_,Trinidadian and Tobagonian Canadians
/m/06zk5k7,Tule River Indian Tribe of the Tule River Reservation
/m/0bh8mcw,Turk Jamat
/m/03d65gp,Turks in Azerbaijan
/m/04qb0m2,Turks in Norway
/m/06w67jq,Turks in Poland
/m/080c_xh,Turks in Uzbekistan
/m/0bwh082,Twentynine Palms Reservation
/m/0nb81lr,Ukrainian Venezuelans
/m/025_ldd,Unpuncliegut
/m/0134q2m9,Gagauz people in Ukraine
/m/0gky_y4,Firjan
/m/0pdd0lm,Javakhians
/m/0crd73y,Kurds of Central Anatolia
/m/09hwzl,Favonae
/m/09czpc,Talpur
/m/026_kjc,Habar Gidir
/m/012brcl2,Italians in Paraguay
/m/02ppdc2,Kuruaya
/m/0d1kys,Tama people
/m/0w1dbyq,Khotons
/m/0d0dmj,Shita people
/m/0gf2fl,Doe people
/m/0hhrmjr,Malawian American
/m/0ds3b_w,Maldivians in Sri Lanka
/m/04jl4wf,Mangalorean Protestants
/m/05zjz17,Mannan people
/m/042jy0,Manusela
/m/02x82_9,Marabou
/m/0gczc1,Ndonde people
/m/0g8rh6,Ware people
/m/0gdvq7,Kerewe people
/m/0gdw1p,Kara people
/m/0gcypj,Ngurimi people
/m/026l2bf,Belarusian Americans
/m/0chft3,Tonga people
/m/04dzwby,French Chilean
/m/06w81jh,Fula people of Sierra Leone
/m/0fnfy6,Gandhari people
/m/0gjdfwl,Garhwali people
/m/0ngtgkw,Garra people
/m/027vg3v,Germans in the United Kingdom
/m/0cp8f2,Ghulfan people
/m/0j66nrv,Guatemalan immigration to Mexico
/m/03mcx13,Gujarati Muslims
/m/011f1x9k,Gulidjan people
/m/0dlnbbb,Gwichyaa Gwich’in
/m/047crj,Havyaka Brahmin
/m/05h2l0_,Hebei people
/m/03d4xt1,Hispanos
/m/0k0t6xs,Spanish immigration to Venezuela
/m/0134llyt,History of the Jews in Chile
/m/07bxrr,Icelandic Canadians
/m/06znxsz,Ifoto people
/m/04ldpb7,Ikwo people
/m/0dlmfft,Indians in Chile
/m/0gywf1l,Indians in Poland
/m/047trfc,Indians in Tanzania
/m/03ynw9_,Indians in Vietnam
/m/0cp4xk,expatriates in Kuwait
/m/05b5lc1,Isaba tribe
/m/06zsjl9,Itawes
/m/0_yj_3f,Alaskan Athabaskans
/m/09743,Pashtuns
/m/0hzqlwz,Afro-Dutch
/m/0gx2djc,Afro-Paraguayans
/m/04608z,Afro Trinidadians and Tobagonians
/m/0bwjfqj,Agua Caliente Band of Cahuilla Indians
/m/05b1zrt,Aherwar
/m/0h1fjvz,Aliab Dinka
/m/0897l_,Amarar tribe
/m/06vqmk,Anglo-Métis
/m/0n48g9v,Angolan Argentine
/m/080761g,Angolans in the Netherlands
/m/04f1rts,Apuka
/m/05f3z74,Arabs in Pakistan
/m/0fd0vy,Armenians in Bulgaria
/m/0j9l5pq,Assyrians in Greece
/m/0j63c53,Assyrians in the Netherlands
/m/0g5r8z1,Australians in Saudi Arabia
/m/0h1gz1h,Austrian Australians
/m/04lgl9t,Austrians in the United Kingdom
/m/0cj818,Awlad Mana
/m/0cz83zb,Bafan
/m/0cc6668,Baloch people
/m/0407lxc,Bangladeshis in Japan
/m/0dbbfv,Bantu-speaking peoples of South Africa
/m/0ch3tlh,Barapa Barapa people
/m/0gcnjb,Barbadian Canadians
/m/0dlkjy5,Batalaunda
/m/0fpk663,Bedia
/m/09rspjh,Afro-Bahamian
/m/09c8kp,Afro-Guyanese
/m/04y78bp,Afro Iraqis
/m/0g9x_x0,Agamudayar
/m/04gvs31,Aimol people
/m/0j7k3vk,Aizi people
/m/064j__j,Algerians in the United Kingdom
/m/02607ms,Americans in Hong Kong
/m/043rnlv,Americans in Ireland
/m/0ddh0b9,Americans in Qatar
/m/05zysjm,Americans in Pakistan
/m/080mq05,Angolans in Namibia
/m/0301xt,Dene
/m/07km72,Apapocuva
/m/02wwbp9,Apasiacae
/m/064122j,Arab Australian
/m/03cr2c3,Armenian Australian
/m/0g56y1,Armenians in Iraq
/m/033qxt,Mizrahi Jews
/m/0265s12,Hidatsa people
/m/0bx9sq,Nukak
/m/028bbyn,White Hispanic and Latino Americans
/m/05pcchv,Wicocomico
/m/0h9571z,Arabs in Germany
/m/0nbhh5p,Orya
/m/03_wz0,Yakkha
/m/04cv41j,Yankton Sioux Tribe
/m/04ldbw4,Yenadis
/m/06dc9d,Oroks
/m/011x3k31,Silesian Gorals
/m/011v790z,Cieszyn Vlachs
/m/0119k9g1,History of the Maltese in Gibraltar
/m/08jwll,Vietnamese Australians
/m/09g6z76,Iranian Jews in Israel
/m/09gkgvv,Japanese settlement in New Caledonia
/m/0j4w_,Croats
/m/06zr0l1,Boya people
/m/013s3n,Czechs
/m/01rv7x,Tamil
/m/019kn7,Japanese people
/m/07flz_,Mangka'ak
/m/05fnzs,Karkarthar
/m/05pdk6h,Thuluva Vellalar
/m/09x046,Chandraseniya Kayastha Prabhu
/m/0k3h8lr,Kurds in Russia
/m/0b__slv,Santa Ysabel Reservation
/m/0bwl067,Ute Indian Tribe of the Uintah and Ouray Reservation
/m/02q2wgp,Vaiphei people
/m/02q499y,Vellalar of Sri Lanka
/m/03cvqh5,Aboriginal Victorians
/m/080b6yl,Vietnamese New Zealanders
/m/011bbfmq,Vietnamese people in Senegal
/m/02vw91d,Vietnamese people in the Czech Republic
/m/0272gf4,Poumai Naga
/m/0bms44,Louisiana Creole people
/m/0g4pffv,Russian Canadians
/m/03x_lpj,Sudanese Arabs
/m/0bxzmld,Uzbeks in Pakistan
/m/03cdwj2,H're people
/m/0bs7h4w,Abidji people
/m/02rn7py,Afemai
/m/02rmz6k,Afghan American
/m/07bxy2,Afghan Canadian
/m/0dllcfn,Afghans in India
/m/011c6f8k,African minority in Lithuania
/m/0h52f4q,Africans in Guangzhou
/m/0pzdp,Kyrgyz people
/m/0dz98v,Urarina
/m/06w6t4s,Speakers of Gan Chinese
/m/04f_zn8,Afro-Bolivians
/m/09ln8s,Vokkaliga
/m/0bh79j1,Aowin
/m/0c42fn1,Artabri
/m/0264m9x,Bafia people
/m/0ch0qzv,Gbandi
/m/0bgjdn,Banu Abs
/m/0dlmspr,Toba Batak
/m/04l6t5,Alsea people
/m/0gfg6qt,Bakossi people
/m/0118b8ry,Turks
/m/017lk2,Nenets people
/m/0plpw,Dacians
/m/0c_lbq,Armenians of Russia
/m/02z4njb,Bulgarians in Ukraine
/m/09c9zb,Sart
/m/06dc5x,Chelkans
/m/080lct8,Azerbaijani Kurds
/m/0cc7c49,Armenians in Malta
/m/011807v1,Assyrians in Armenia
/m/0cc6bsz,Hadhrami people
/m/04g1j8p,Hinukh people
/m/07s50z1,Catali
/m/070bh4,Kumam people
/m/03mcxcs,Indians in New Caledonia
/m/04hlx1,Greek Cypriots
/m/02r7txy,Banjara
/m/0409qn,Baster
/m/011l6z8n,Algerian French
/m/0hzq7js,Afro-Spaniard
/m/0gx1nxf,Afro Honduran
/m/0j7m1rt,Agave people
/m/064r9f6,Ahwahnechee people
/m/04f_8s2,Ait-Awari tribe
/m/0bmj45k,Amazonian Kichwas
/m/0h58vx,American Australian
/m/0404j15,American New Zealander
/m/0jt1x9y,Americans in Cuba
/m/032r2h,Anglo-Celtic
/m/07478ps,Arab
/m/09chsr,Arabs in the Philippines
/m/040773d,Ariaal people
/m/011cbsfc,Armenians in Denmark
/m/03d9fr5,Asian Peruvians
/m/03bzjkm,Asians in Africa
/m/0gy1n22,Asoa people
/m/0c7zlg,Turkish Australians
/m/0gg9m43,Australians in India
/m/0462n14,Austrian Brazilians
/m/02r8ryw,Balekudru Shreematha
/m/0803jjy,Baloch of Iran
/m/0bpxy3,Bania
/m/01kl66,Macanese
/m/0fr7sz,Ait Ouriaghel
/m/05t27_,Kposo people
/m/03ck8x,Arab-Christians
/m/013y5z,Hui people
/m/09yvvn,Kotas
/m/0j_nf,Baltic Germans
/m/0cm8fkb,Kulhaiya
/m/047bckj,Kurds in the United Kingdom
/m/09gpdm6,Lachy Sądeckie
/m/04d_07x,Lai people
/m/07058k,Lango people
/m/0hzn8dl,Latvian Canadians
/m/0glqtjr,Lebanese Colombians
/m/09v6t6z,Lebanese people in Senegal
/m/0n47rcl,Libyan Americans
/m/06zldg3,Lulubo people
/m/030xgn,Mabuiag
/m/09cz47,Macedonian Canadians
/m/0glp4dc,Macedonians in Bosnia and Herzegovina
/m/04nshb,Singaporean Malays
/m/02rpntk,Maltese Australians
/m/06_w1qh,Mandingo people of Sierra Leone
/m/09chkt,Maguindanao people
/m/0788lh,Mara people
/m/02qy9q3,Marueta people
/m/03qkmfm,Mexican British
/m/0grbbf,Minuane people
/m/05b4ff_,Mein tribe
/m/0gpdzl,Samanthan Nair
/m/0134xy0r,Spanish settlement in Jamaica
/m/011c7w04,Palestinians in Syria
/m/02phfn,Fon people
/m/0d1kk7,Sinyar people
/m/04ydrsn,Israeli Americans
/m/07k77pj,Pasi
/m/0w1fbhl,Sogwo Arig
/m/09snp5,Muhajir
/m/04j3hz,Spanish Canadians
/m/03ck4r_,Cape Verdeans in Senegal
/m/064n9xl,Caribbean Australian
/m/02q5xzf,Catalan American
/m/07s6wrm,Celegeri
/m/0gl_vd,Chestnut Ridge people
/m/047bp1r,Colombian Australian
/m/0g59jp3,Coromantee
/m/0kbgsf4,Dalak people
/m/0j241q3,Darumbal
/m/08zxsk,Muslim Rajputs
/m/04153_q,Dimbago
/m/0cm9btg,Doodwala
/m/0ch1thc,Khushk
/m/047bgmh,Syrian Brazilians
/m/02vys3l,Venezuelan Americans
/m/04ycy25,Vietnamese people in Finland
/m/04h17n,Wangal people
/m/02861m7,Wardaman
/m/0262qb5,Bukovina Germans
/m/0767dv,Ambrones
/m/0gc_fr,Matumbi people
/m/09gp4,Belarusians
/m/02py7j0,Werji people
/m/0d2t0z,Werni people
/m/07h4wm,Wet'suwet'en
/m/0261_px,Wik peoples
/m/027mhrk,Worimi
/m/027v3t4,Wuikinuxv people
/m/0rfg_br,Yang people
/m/0dfrqp,Biloxi people
/m/0s8wfn2,Basque Canadian
/m/0fzj0,Evenks
/m/04jcws9,Basketo people
/m/0k2hqzb,Bear River Band of the Rohnerville Rancheria
/m/0j7k03p,Belarusian Australians
/m/0722zx,Dhulbahante
/m/02z25pv,Bravanese people
/m/04n4vsy,Bhadala
/m/0g579l_,Bhale Sultan Khanzada
/m/09gn51k,Bhangar
/m/050q_s,Bhumihar Bilar
/m/05mz09v,Bihari Mauritians
/m/0fb4m8,Sino-Seychellois
/m/03hjx6f,Black Hispanic and Latino Americans
/m/02prygq,Black Nova Scotians
/m/02vymg,Boungome people
/m/0gty5dd,Brazilians in Angola
/m/0gf31z,Burunge people
/m/02r3wfk,British Jamaicans
/m/0h66kc0,Bungandidj people
/m/0h956c2,Burmese community in India
/m/0gyw739,Canadians in India
/m/0936_c,Wassamassaw
/m/0cc7tf5,Weyto people
/m/0ch15vf,White Colombian
/m/07qqpb,Winyaw
/m/0bh87hf,Wiru people
/m/070js1,Wovea people
/m/0dgnrqw,Xunyu
/m/0h3w182,Yugoslavs in Serbia
/m/06vb7b,Iranian Canadians
/m/026cylh,Montenegrins of Serbia
/m/064pj,Persians
/m/0gd21s,Machinga people
/m/0g8_q3,Zyoba people
/m/0d26kg,Thuri people
/m/027k551,Mikea people
/m/0fq2pv9,Zafisoro
/m/0j7k237,Sikiana
/m/051xyl7,Doukkala
/m/0bhb7w8,Pakistanis in Saudi Arabia
/m/02rht1k,Yem people
/m/03cgw2v,Yeyi people
/m/088vj9,Kawaiisu
/m/0bbtsdq,Atyap people
/m/03csxcs,Lamet people
/m/0jt7v76,Palestinians
/m/0h9bz,Baloch
/m/0dvz3k,Mattaponi
/m/07d86z,Kaska people
/m/01txvm,Duwamish
/m/09chsd,Koreans in the Philippines
/m/02vk565,Naskapi
/m/02ngpf,Mari people
/m/0bl646,Quartz Valley Indian Community
/m/0bmc91m,Rainy Lake and River Bands of Saulteaux
/m/04nqxn,Ratagnon people
/m/0bxzpy7,Rayee
/m/0ds4xfg,Rayeen
/m/0dpj5f,Romanians in France
/m/0g55zjn,Russians in India
/m/0gg4n89,Russians in Pakistan
/m/0bzvdt,Sa'idi people
/m/02z619_,Sabans
/m/03nvn2,Saeki people
/m/09gg8nv,Sagoo
/m/07k6hr5,Sahariya caste
/m/0dlkp1c,Sakai people
/m/0c4lw_,Samma tribe
/m/0gmblhg,Saudi Australian
/m/08j65q,Bisharin tribe
/m/05k_z7,Papora people
/m/01xttd,Soliga tribe
/m/04kf1k,Koireng people
/m/0283lhp,Armenians in Ukraine
/m/02w6gqz,Assyrians in Russia
/m/04q75gh,Turks in Saudi Arabia
/m/0411s1y,Iranian Kazakhs
/m/0119r0z6,Vietnamese people in Russia
/m/010gnnr_,Zabolotnie Tatars
/m/0118wn7p,Armenians in Indonesia
/m/04qbjdw,Pakistani New Zealander
/m/04f1lbz,Äyrämöiset
/m/01jvvt,Aboriginal Tasmanians
/m/068ldp,Dargwa people
/m/0drw_7_,Kayeli people
/m/0_qcwyz,Kazakhs in China
/m/041189l,Kunda people
/m/0b6hm3h,Liangmai Naga
/m/0bsxs_,Melanau people
/m/043ljvj,Lotha Naga
/m/0ds2f_2,Mao Naga
/m/03b_13l,Swedish Australian
/m/0ffk5n,Latvian American
/m/0br_flf,Poles in Kazakhstan
/m/027jb06,Roma in Bulgaria
/m/0ddgbd,Bodo-Kachari people
/m/02qh1bj,Anatolian Bulgarians
/m/01ykft,Casqui
/m/0brzr0l,Shaqaqi
/m/080b80,Oxybii
/m/026pns1,Italian Egyptians
/m/02vnflj,Italian Peruvian
/m/04z_14f,Italian Somalis
/m/0g904y,Zanaki people
/m/03wbn86,Muslim Roma
/m/012k_07p,Icelandic Brazilian
/m/06w5d0_,European Australians
/m/02853cw,Noritani
/m/04mtt9,Meriam people
/m/011q1_5d,Sumba people
/m/0b__n4l,Lutici
/m/0w1d9_x,Moghols
/m/0nbtbvh,Pechanga Band of Indians
/m/0yxzhc4,Humaydah
/m/0w1frwb,Olots
/m/0z8b0kt,Kamein
/m/0g54hl8,Kotwar
/m/0cwz84,Kresh people
/m/0hgp_nn,Kulin Kayastha
/m/0pb6f4g,Kulung
/m/08f68g,Kundi
/m/02vw67_,Kurdish American
/m/0dlk7zb,Kuteb people
/m/02qdcf1,Kwaio people
/m/0ds3__d,Lakhera
/m/0g48m4,Lebanese Americans
/m/0cm7w1,Bihari people
/m/0dsby4m,Lisela people
/m/0bkthp,Lisi people
/m/0fpgzb6,Lodha Muslims
/m/082js6,Madiga
/m/06tm1r,Mahi people
/m/04cr7yp,Majoka
/m/0w1d38r,Jalaids
/m/011c9p8f,Copts (ethnic group)
/m/0135z5fc,Croats in Bolivia
/m/011q027h,Italians in New Orleans
/m/011x6b0x,Kurdish Canadians
/m/0120zn1w,Uzbek Canadians
/m/011c62mv,Kurds in New Zealand
/m/011v7pby,Angkola Batak
/m/0123hqxb,Manx Canadians
/m/0123r3jd,Mandaeans in Sweden
/m/0k7t83h,Moluccans
/m/012hz4x_,Albanians in Egypt
/m/047g310,Bwe people
/m/012r1z_9,Chinese people in the DRC
/m/012hpkw6,Serbs in South Africa
/m/012zvbqt,Coptic American
/m/012w4sbc,South African Canadians
/m/013341_8,Matapeake tribe
/m/012zv0j8,Copts in Sudan
/m/0138ndt3,Palestinian Salvadoran
/m/0w1ff3m,Myangad
/m/04lfmh0,Ossetians in Turkey
/m/01m26f,Anglo-Normans
/m/04dzb1x,Akhvakh people
/m/08qy3g,Bats people
/m/03c8_r3,Sanpoil tribe
/m/02q2_8r,Yukpa people
/m/06xl6h,Borana Oromo people
/m/0116yyln,Japanese people in Russia
/m/011bn7bw,Filipinos in Japan
/m/04tcf_,Plains Indians
/m/02pjxc1,Bulgarians in Hungary
/m/0ghcck,Caraceni
/m/02qw_46,Padaung people
/m/0dll3wk,Bara people
/m/05938f,Swahili people
/m/0czct6j,Chamalal people
/m/01d7kx,Swedish-speaking population of Finland
/m/01dj46,Sweden Finns
/m/03ch2n,Saanich
/m/0bhd4k,Atoni
/m/020ysl,Penobscot people
/m/015c08,Peranakan Chinese
/m/04lfc70,Armenians in Italy
/m/08rfjy,Arora
/m/05p0211,Assamese Brahmins
/m/0j7m40z,Assyrians in France
/m/06zsw71,Atuot people
/m/093c8x,Australian Canadians
/m/04_1rdx,Australian Jews
/m/027sn_w,Awi people
/m/07lv5x,Bahamian Americans
/m/0g59qmg,Barai
/m/0cz9pvq,Bayad tribe
/m/0f_5k8,Berom people
/m/02z118z,Bhaca people
/m/05pch75,Bhotha Mhuintir Uí Fhialáin
/m/05n01cv,Big Pine Paiute Tribe of the Owens Valley
/m/09gmzhv,Bishop Paiute Tribe
/m/0hndlcj,Bosnian Canadians
/m/05mtz63,Brass Ankles
/m/0k0vy1h,Brazilians in Bolivia
/m/0ds5nnf,Brazilians in India
/m/0j_6zjt,Brazilians in South Korea
/m/0gx0wgj,Brazilians in the Philippines
/m/0j26p8r,Bulgarians in Lithuania
/m/0j9lc6p,Bulgarians in Lebanon
/m/07g8yp,Burmese Americans
/m/09v656q,Rohingya people in Pakistan
/m/0fq1n7r,Makoa
/m/07226h,Cornish people
